Date,Region,Temperature (K),Rainfall (mm),Humidity (%),Crop Yield Impact Score
2043-05-29,Shangri-La,310.35,305.4,55.7,1.97
2043-05-29,Elysium,305.95,282.1,63.8,1.28
2043-05-29,El Dorado,306.45,79.1,48.5,1.1
2043-05-29,Camelot,298.54999999999995,346.6,50.5,1.46
2043-05-29,Avalon,309.75,314.6,88.4,1.41
2043-05-29,Eldoria,304.04999999999995,9.3,60.6,2.15
2043-05-29,Narnia,305.04999999999995,51.5,78.7,1.52
2043-05-29,Emerald City,311.15,423.9,86.0,0.58
2043-05-29,Hogsmeade,305.75,254.9,49.9,1.86
2043-05-29,Neverland,299.04999999999995,176.1,90.2,2.1
2043-05-29,Metropolis,297.15,72.9,53.4,1.08
2043-05-29,Olympus,299.04999999999995,25.2,76.3,1.59
2043-05-29,Starling City,297.65,135.9,87.2,0.99
2043-05-29,Starling City,297.65,135.9,87.2,0.99
2043-05-29,Valhalla,303.54999999999995,415.3,49.2,0.78
2043-05-29,Rivendell,305.15,215.5,63.9,0.66
2043-05-29,Gotham,297.85,372.2,95.2,0.62
2043-05-29,Atlantis,309.95,133.1,66.8,0.96
2043-05-29,Mystic Falls,297.15,238.6,80.1,1.68
2043-05-29,Metropolis,297.15,72.9,53.4,1.08
2043-05-29,Dragonstone,310.25,330.5,58.5,0.75
2043-05-29,Wakanda,300.15,184.2,57.2,0.81
2043-05-29,Asgard,303.45,86.6,77.0,1.27
2043-05-29,Pandora,310.25,278.5,84.6,1.13
2043-05-29,Avalon,309.95,23.4,79.4,1.77
2043-05-29,Camelot,297.15,207.8,94.3,0.99
2043-05-29,Arcadia,293.35,27.8,48.9,1.47
2043-05-29,Hogsmeade,295.65,338.3,73.8,0.88
2043-05-29,Winterfell,307.45,18.0,94.9,0.82
2043-05-29,Valhalla,303.54999999999995,415.3,49.2,0.78
2043-05-29,Eldoria,304.04999999999995,9.3,60.6,2.15
2043-05-29,El Dorado,306.45,79.1,48.5,1.1
2043-05-29,Zion,310.85,448.0,50.8,1.52
2043-05-29,Pandora,310.25,278.5,84.6,1.13
2043-05-29,Asgard,303.45,86.6,77.0,1.27
2043-05-29,Dragonstone,310.25,330.5,58.5,0.75
2043-05-29,Gotham,297.85,372.2,95.2,0.62
2043-05-29,Narnia,305.04999999999995,51.5,78.7,1.52
2043-05-29,Emerald City,311.15,423.9,86.0,0.58
2043-05-29,Hogsmeade,305.75,254.9,49.9,1.86
2043-05-29,Starling City,297.65,135.9,87.2,0.99
2043-05-29,Neverland,299.04999999999995,176.1,90.2,2.1
2043-05-29,Mystic Falls,297.15,238.6,80.1,1.68
2043-05-29,Atlantis,309.95,133.1,66.8,0.96
2043-05-29,Zion,302.54999999999995,150.9,50.6,0.75
2043-05-29,El Dorado,293.25,276.5,75.2,1.78
2043-05-29,Narnia,295.45,41.0,52.5,1.01
2043-05-29,Emerald City,301.95,373.5,78.9,1.74
2043-05-29,Winterfell,307.45,18.0,94.9,0.82
2043-05-29,Arcadia,293.35,27.8,48.9,1.47
2043-05-29,Elysium,305.95,282.1,63.8,1.28
2043-05-29,Shangri-La,310.35,305.4,55.7,1.97
2043-05-29,Shangri-La,310.35,305.4,55.7,1.97
2043-05-29,Neverland,306.85,326.9,60.1,2.04
2043-05-29,Mystic Falls,305.65,48.8,63.0,0.77
2043-05-29,Atlantis,309.95,133.1,66.8,0.96
2043-05-29,Gotham,297.85,372.2,95.2,0.62
2043-05-29,Rivendell,305.15,215.5,63.9,0.66
2043-05-29,Winterfell,307.45,18.0,94.9,0.82
2043-05-29,Valhalla,303.54999999999995,415.3,49.2,0.78
2043-05-29,Camelot,298.54999999999995,346.6,50.5,1.46
2043-05-29,Eldoria,304.04999999999995,9.3,60.6,2.15
2043-05-29,Olympus,299.04999999999995,25.2,76.3,1.59
2043-05-29,Wakanda,300.15,184.2,57.2,0.81
2043-05-29,Camelot,298.54999999999995,346.6,50.5,1.46
2043-05-29,Avalon,309.75,314.6,88.4,1.41
2043-05-29,Metropolis,297.15,72.9,53.4,1.08
2043-05-29,Arcadia,293.35,27.8,48.9,1.47
2043-05-29,Elysium,305.95,282.1,63.8,1.28
2043-05-29,Shangri-La,310.35,305.4,55.7,1.97
2043-05-29,Mystic Falls,305.65,48.8,63.0,0.77
2043-05-29,Wakanda,310.65,469.4,74.3,2.19
2043-05-29,Gotham,297.85,372.2,95.2,0.62
2043-05-29,El Dorado,306.45,79.1,48.5,1.1
2043-05-29,Starling City,297.65,135.9,87.2,0.99
2043-05-29,Winterfell,307.45,18.0,94.9,0.82
2043-05-29,Rivendell,305.15,215.5,63.9,0.66
2043-05-29,Olympus,299.04999999999995,25.2,76.3,1.59
2043-05-29,Gotham,297.85,372.2,95.2,0.62
2043-05-29,Mystic Falls,305.65,48.8,63.0,0.77
2043-05-29,Neverland,306.85,326.9,60.1,2.04
2043-05-29,Hogsmeade,295.65,338.3,73.8,0.88
2043-05-29,Emerald City,301.95,373.5,78.9,1.74
2043-05-29,Rivendell,305.15,215.5,63.9,0.66
2043-05-29,Dragonstone,300.25,71.8,53.7,1.54
2043-05-29,Wakanda,310.65,469.4,74.3,2.19
2043-05-29,Asgard,302.54999999999995,436.2,50.7,0.93
2043-05-29,Pandora,297.54999999999995,449.6,52.0,1.79
2043-05-29,Starling City,297.65,135.9,87.2,0.99
2043-05-29,Eldoria,304.04999999999995,9.3,60.6,2.15
2043-05-29,Olympus,299.04999999999995,25.2,76.3,1.59
2043-05-29,Metropolis,297.15,72.9,53.4,1.08
2043-05-29,Atlantis,309.95,133.1,66.8,0.96
2043-05-30,Valhalla,297.35,308.2,52.6,2.05
2043-05-30,Shangri-La,299.65,91.8,76.0,0.88
2043-05-30,Arcadia,296.25,190.0,53.2,0.98
2043-05-30,Zion,310.85,448.0,50.8,1.52
2043-05-30,Avalon,309.95,23.4,79.4,1.77
2043-05-30,Elysium,302.54999999999995,125.8,63.5,1.85
2043-05-30,El Dorado,293.25,276.5,75.2,1.78
2043-05-30,Wakanda,300.15,184.2,57.2,0.81
2043-05-30,Pandora,310.25,278.5,84.6,1.13
2043-05-30,Mystic Falls,297.15,238.6,80.1,1.68
2043-05-30,Eldoria,300.65,366.6,49.7,1.33
2043-05-30,Starling City,295.45,417.1,92.0,1.91
2043-05-30,Winterfell,297.75,43.6,87.8,0.7
2043-05-30,Rivendell,309.15,162.1,92.9,0.92
2043-05-30,Gotham,307.95,212.4,70.2,1.56
2043-05-30,Atlantis,310.15,458.4,57.0,1.83
2043-05-30,Olympus,308.04999999999995,104.5,59.3,2.19
2043-05-30,Mystic Falls,297.15,238.6,80.1,1.68
2043-05-30,Hogsmeade,305.75,254.9,49.9,1.86
2043-05-30,Emerald City,311.15,423.9,86.0,0.58
2043-05-30,Narnia,305.04999999999995,51.5,78.7,1.52
2043-05-30,Dragonstone,310.25,330.5,58.5,0.75
2043-05-30,Wakanda,300.15,184.2,57.2,0.81
2043-05-30,Asgard,303.45,86.6,77.0,1.27
2043-05-30,Neverland,299.04999999999995,176.1,90.2,2.1
2043-05-30,Atlantis,310.15,458.4,57.0,1.83
2043-05-30,Metropolis,295.04999999999995,34.6,58.1,0.85
2043-05-30,Elysium,302.54999999999995,125.8,63.5,1.85
2043-05-30,Neverland,299.04999999999995,176.1,90.2,2.1
2043-05-30,Hogsmeade,305.75,254.9,49.9,1.86
2043-05-30,Emerald City,311.15,423.9,86.0,0.58
2043-05-30,Narnia,305.04999999999995,51.5,78.7,1.52
2043-05-30,Dragonstone,310.25,330.5,58.5,0.75
2043-05-30,Wakanda,300.15,184.2,57.2,0.81
2043-05-30,Arcadia,296.25,190.0,53.2,0.98
2043-05-30,Asgard,303.45,86.6,77.0,1.27
2043-05-30,Zion,310.85,448.0,50.8,1.52
2043-05-30,El Dorado,293.25,276.5,75.2,1.78
2043-05-30,Gotham,307.95,212.4,70.2,1.56
2043-05-30,Camelot,297.15,207.8,94.3,0.99
2043-05-30,Valhalla,297.35,308.2,52.6,2.05
2043-05-30,Emerald City,311.15,423.9,86.0,0.58
2043-05-30,Metropolis,295.04999999999995,34.6,58.1,0.85
2043-05-30,Olympus,308.04999999999995,104.5,59.3,2.19
2043-05-30,Eldoria,300.65,366.6,49.7,1.33
2043-05-30,Starling City,295.45,417.1,92.0,1.91
2043-05-30,Winterfell,297.75,43.6,87.8,0.7
2043-05-30,Elysium,302.54999999999995,125.8,63.5,1.85
2043-05-30,Asgard,303.45,86.6,77.0,1.27
2043-05-30,Valhalla,297.35,308.2,52.6,2.05
2043-05-30,Avalon,309.95,23.4,79.4,1.77
2043-05-30,Camelot,297.15,207.8,94.3,0.99
2043-05-30,El Dorado,293.25,276.5,75.2,1.78
2043-05-30,Zion,310.85,448.0,50.8,1.52
2043-05-30,Pandora,310.25,278.5,84.6,1.13
2043-05-30,Valhalla,297.35,308.2,52.6,2.05
2043-05-30,Shangri-La,299.65,91.8,76.0,0.88
2043-05-30,Wakanda,300.15,184.2,57.2,0.81
2043-05-30,Narnia,305.04999999999995,51.5,78.7,1.52
2043-05-30,Elysium,302.54999999999995,125.8,63.5,1.85
2043-05-30,Arcadia,296.25,190.0,53.2,0.98
2043-05-30,Olympus,308.04999999999995,104.5,59.3,2.19
2043-05-30,Eldoria,300.65,366.6,49.7,1.33
2043-05-30,Starling City,295.45,417.1,92.0,1.91
2043-05-30,Dragonstone,310.25,330.5,58.5,0.75
2043-05-30,Winterfell,297.75,43.6,87.8,0.7
2043-05-30,Gotham,307.95,212.4,70.2,1.56
2043-05-30,Atlantis,310.15,458.4,57.0,1.83
2043-05-30,Mystic Falls,297.15,238.6,80.1,1.68
2043-05-30,Neverland,299.04999999999995,176.1,90.2,2.1
2043-05-30,Hogsmeade,305.75,254.9,49.9,1.86
2043-05-30,Rivendell,309.15,162.1,92.9,0.92
2043-05-30,Avalon,309.95,23.4,79.4,1.77
2043-05-30,Valhalla,297.35,308.2,52.6,2.05
2043-05-30,Shangri-La,299.65,91.8,76.0,0.88
2043-05-30,Emerald City,311.15,423.9,86.0,0.58
2043-05-30,Rivendell,309.15,162.1,92.9,0.92
2043-05-30,Gotham,307.95,212.4,70.2,1.56
2043-05-30,Pandora,310.25,278.5,84.6,1.13
2043-05-30,Mystic Falls,297.15,238.6,80.1,1.68
2043-05-30,Eldoria,300.65,366.6,49.7,1.33
2043-05-30,Starling City,295.45,417.1,92.0,1.91
2043-05-30,Winterfell,297.75,43.6,87.8,0.7
2043-05-30,Rivendell,309.15,162.1,92.9,0.92
2043-05-30,Atlantis,310.15,458.4,57.0,1.83
2043-05-30,Mystic Falls,297.15,238.6,80.1,1.68
2043-05-30,Olympus,308.04999999999995,104.5,59.3,2.19
2043-05-30,Neverland,299.04999999999995,176.1,90.2,2.1
2043-05-30,Emerald City,311.15,423.9,86.0,0.58
2043-05-30,Narnia,305.04999999999995,51.5,78.7,1.52
2043-05-30,Dragonstone,310.25,330.5,58.5,0.75
2043-05-30,Wakanda,300.15,184.2,57.2,0.81
2043-05-30,Asgard,303.45,86.6,77.0,1.27
2043-05-30,Atlantis,310.15,458.4,57.0,1.83
2043-05-30,Hogsmeade,305.75,254.9,49.9,1.86
2043-05-30,Metropolis,295.04999999999995,34.6,58.1,0.85
2043-05-30,Gotham,307.95,212.4,70.2,1.56
2043-05-30,Hogsmeade,305.75,254.9,49.9,1.86
2043-05-30,Neverland,299.04999999999995,176.1,90.2,2.1
2043-05-30,Arcadia,296.25,190.0,53.2,0.98
2043-05-30,Emerald City,311.15,423.9,86.0,0.58
2043-05-30,Narnia,305.04999999999995,51.5,78.7,1.52
2043-05-30,Dragonstone,310.25,330.5,58.5,0.75
2043-05-30,Asgard,303.45,86.6,77.0,1.27
2043-05-30,Hogsmeade,305.75,254.9,49.9,1.86
2043-05-30,Neverland,299.04999999999995,176.1,90.2,2.1
2043-05-30,Mystic Falls,297.15,238.6,80.1,1.68
2043-05-30,Atlantis,310.15,458.4,57.0,1.83
2043-05-30,Pandora,310.25,278.5,84.6,1.13
2043-05-30,Pandora,310.25,278.5,84.6,1.13
2043-05-30,Shangri-La,299.65,91.8,76.0,0.88
2043-05-30,Asgard,303.45,86.6,77.0,1.27
2043-05-30,Winterfell,297.75,43.6,87.8,0.7
2043-05-30,Starling City,295.45,417.1,92.0,1.91
2043-05-30,Eldoria,300.65,366.6,49.7,1.33
2043-05-30,Olympus,308.04999999999995,104.5,59.3,2.19
2043-05-30,Metropolis,295.04999999999995,34.6,58.1,0.85
2043-05-30,Arcadia,296.25,190.0,53.2,0.98
2043-05-30,Elysium,302.54999999999995,125.8,63.5,1.85
2043-05-30,Shangri-La,299.65,91.8,76.0,0.88
2043-05-30,Valhalla,297.35,308.2,52.6,2.05
2043-05-30,Avalon,309.95,23.4,79.4,1.77
2043-05-30,Shangri-La,299.65,91.8,76.0,0.88
2043-05-30,Camelot,297.15,207.8,94.3,0.99
2043-05-30,Zion,310.85,448.0,50.8,1.52
2043-05-30,Pandora,310.25,278.5,84.6,1.13
2043-05-30,Wakanda,300.15,184.2,57.2,0.81
2043-05-30,Dragonstone,310.25,330.5,58.5,0.75
2043-05-30,Narnia,305.04999999999995,51.5,78.7,1.52
2043-05-30,Elysium,302.54999999999995,125.8,63.5,1.85
2043-05-30,Arcadia,296.25,190.0,53.2,0.98
2043-05-30,Metropolis,295.04999999999995,34.6,58.1,0.85
2043-05-30,Olympus,308.04999999999995,104.5,59.3,2.19
2043-05-30,Eldoria,300.65,366.6,49.7,1.33
2043-05-30,Starling City,295.45,417.1,92.0,1.91
2043-05-30,Rivendell,309.15,162.1,92.9,0.92
2043-05-30,Winterfell,297.75,43.6,87.8,0.7
2043-05-30,Gotham,307.95,212.4,70.2,1.56
2043-05-30,El Dorado,293.25,276.5,75.2,1.78
2043-05-30,Metropolis,295.04999999999995,34.6,58.1,0.85
2043-05-30,Camelot,297.15,207.8,94.3,0.99
2043-05-30,Rivendell,309.15,162.1,92.9,0.92
2043-05-31,Narnia,305.04999999999995,51.5,78.7,1.52
2043-05-31,Emerald City,311.15,423.9,86.0,0.58
2043-05-31,Zion,310.85,448.0,50.8,1.52
2043-05-31,Narnia,305.04999999999995,51.5,78.7,1.52
2043-05-31,Eldoria,300.65,366.6,49.7,1.33
2043-05-31,Hogsmeade,305.75,254.9,49.9,1.86
2043-05-31,Elysium,302.54999999999995,125.8,63.5,1.85
2043-05-31,Dragonstone,310.25,330.5,58.5,0.75
2043-05-31,Metropolis,295.04999999999995,34.6,58.1,0.85
2043-05-31,Valhalla,297.35,308.2,52.6,2.05
2043-05-31,Avalon,309.95,23.4,79.4,1.77
2043-05-31,Camelot,297.15,207.8,94.3,0.99
2043-05-31,El Dorado,293.25,276.5,75.2,1.78
2043-05-31,Zion,310.85,448.0,50.8,1.52
2043-05-31,Pandora,310.25,278.5,84.6,1.13
2043-05-31,Asgard,303.45,86.6,77.0,1.27
2043-05-31,Shangri-La,299.65,91.8,76.0,0.88
2043-05-31,Wakanda,300.15,184.2,57.2,0.81
2043-05-31,Asgard,303.45,86.6,77.0,1.27
2043-05-31,Pandora,310.25,278.5,84.6,1.13
2043-05-31,Elysium,302.54999999999995,125.8,63.5,1.85
2043-05-31,Emerald City,311.15,423.9,86.0,0.58
2043-05-31,Shangri-La,299.65,91.8,76.0,0.88
2043-05-31,Valhalla,297.35,308.2,52.6,2.05
2043-05-31,Avalon,309.95,23.4,79.4,1.77
2043-05-31,Camelot,297.15,207.8,94.3,0.99
2043-05-31,Arcadia,296.25,190.0,53.2,0.98
2043-05-31,Olympus,308.04999999999995,104.5,59.3,2.19
2043-05-31,Mystic Falls,297.15,238.6,80.1,1.68
2043-05-31,Hogsmeade,305.75,254.9,49.9,1.86
2043-05-31,Arcadia,296.25,190.0,53.2,0.98
2043-05-31,Elysium,302.54999999999995,125.8,63.5,1.85
2043-05-31,Shangri-La,299.65,91.8,76.0,0.88
2043-05-31,Valhalla,297.35,308.2,52.6,2.05
2043-05-31,Avalon,309.95,23.4,79.4,1.77
2043-05-31,Camelot,297.15,207.8,94.3,0.99
2043-05-31,Neverland,299.04999999999995,176.1,90.2,2.1
2043-05-31,Wakanda,300.15,184.2,57.2,0.81
2043-05-31,Dragonstone,310.25,330.5,58.5,0.75
2043-05-31,Narnia,305.04999999999995,51.5,78.7,1.52
2043-05-31,Emerald City,311.15,423.9,86.0,0.58
2043-05-31,Atlantis,310.15,458.4,57.0,1.83
2043-05-31,Gotham,307.95,212.4,70.2,1.56
2043-05-31,Rivendell,309.15,162.1,92.9,0.92
2043-05-31,Winterfell,297.75,43.6,87.8,0.7
2043-05-31,Eldoria,300.65,366.6,49.7,1.33
2043-05-31,Avalon,309.95,23.4,79.4,1.77
2043-05-31,Olympus,308.04999999999995,104.5,59.3,2.19
2043-05-31,Mystic Falls,297.15,238.6,80.1,1.68
2043-05-31,Metropolis,295.04999999999995,34.6,58.1,0.85
2043-05-31,Elysium,302.54999999999995,125.8,63.5,1.85
2043-05-31,Shangri-La,299.65,91.8,76.0,0.88
2043-05-31,Valhalla,297.35,308.2,52.6,2.05
2043-05-31,Zion,310.85,448.0,50.8,1.52
2043-05-31,Olympus,308.04999999999995,104.5,59.3,2.19
2043-05-31,Neverland,299.04999999999995,176.1,90.2,2.1
2043-05-31,Metropolis,295.04999999999995,34.6,58.1,0.85
2043-05-31,Arcadia,296.25,190.0,53.2,0.98
2043-05-31,Neverland,299.04999999999995,176.1,90.2,2.1
2043-05-31,Starling City,295.45,417.1,92.0,1.91
2043-05-31,Gotham,307.95,212.4,70.2,1.56
2043-05-31,Hogsmeade,305.75,254.9,49.9,1.86
2043-05-31,Neverland,299.04999999999995,176.1,90.2,2.1
2043-05-31,Mystic Falls,297.15,238.6,80.1,1.68
2043-05-31,Atlantis,310.15,458.4,57.0,1.83
2043-05-31,Camelot,297.15,207.8,94.3,0.99
2043-05-31,Avalon,309.95,23.4,79.4,1.77
2043-05-31,Valhalla,297.35,308.2,52.6,2.05
2043-05-31,El Dorado,293.25,276.5,75.2,1.78
2043-05-31,Shangri-La,299.65,91.8,76.0,0.88
2043-05-31,Elysium,302.54999999999995,125.8,63.5,1.85
2043-05-31,Arcadia,296.25,190.0,53.2,0.98
2043-05-31,Arcadia,296.25,190.0,53.2,0.98
2043-05-31,Olympus,308.04999999999995,104.5,59.3,2.19
2043-05-31,Eldoria,300.65,366.6,49.7,1.33
2043-05-31,Starling City,295.45,417.1,92.0,1.91
2043-05-31,Winterfell,297.75,43.6,87.8,0.7
2043-05-31,Rivendell,309.15,162.1,92.9,0.92
2043-05-31,Metropolis,295.04999999999995,34.6,58.1,0.85
2043-05-31,Atlantis,310.15,458.4,57.0,1.83
2043-05-31,El Dorado,293.25,276.5,75.2,1.78
2043-05-31,Eldoria,300.65,366.6,49.7,1.33
2043-05-31,Olympus,308.04999999999995,104.5,59.3,2.19
2043-05-31,Neverland,299.04999999999995,176.1,90.2,2.1
2043-05-31,Mystic Falls,297.15,238.6,80.1,1.68
2043-05-31,Atlantis,310.15,458.4,57.0,1.83
2043-05-31,Gotham,307.95,212.4,70.2,1.56
2043-05-31,El Dorado,293.25,276.5,75.2,1.78
2043-05-31,Narnia,305.04999999999995,51.5,78.7,1.52
2043-05-31,Hogsmeade,305.75,254.9,49.9,1.86
2043-05-31,Zion,310.85,448.0,50.8,1.52
2043-05-31,Camelot,297.15,207.8,94.3,0.99
2043-05-31,Emerald City,311.15,423.9,86.0,0.58
2043-05-31,Wakanda,300.15,184.2,57.2,0.81
2043-05-31,Dragonstone,310.25,330.5,58.5,0.75
2043-05-31,Narnia,305.04999999999995,51.5,78.7,1.52
2043-05-31,Emerald City,311.15,423.9,86.0,0.58
2043-05-31,Emerald City,311.15,423.9,86.0,0.58
2043-05-31,Camelot,297.15,207.8,94.3,0.99
2043-05-31,Dragonstone,310.25,330.5,58.5,0.75
2043-05-31,Asgard,303.45,86.6,77.0,1.27
2043-05-31,El Dorado,293.25,276.5,75.2,1.78
2043-05-31,Mystic Falls,297.15,238.6,80.1,1.68
2043-05-31,Atlantis,310.15,458.4,57.0,1.83
2043-05-31,Gotham,307.95,212.4,70.2,1.56
2043-05-31,Asgard,303.45,86.6,77.0,1.27
2043-05-31,Pandora,310.25,278.5,84.6,1.13
2043-05-31,Hogsmeade,305.75,254.9,49.9,1.86
2043-05-31,Zion,310.85,448.0,50.8,1.52
2043-05-31,Rivendell,309.15,162.1,92.9,0.92
2043-05-31,Rivendell,309.15,162.1,92.9,0.92
2043-05-31,Winterfell,297.75,43.6,87.8,0.7
2043-05-31,Starling City,295.45,417.1,92.0,1.91
2043-05-31,Narnia,305.04999999999995,51.5,78.7,1.52
2043-05-31,Pandora,310.25,278.5,84.6,1.13
2043-05-31,Zion,310.85,448.0,50.8,1.52
2043-05-31,Wakanda,300.15,184.2,57.2,0.81
2043-05-31,Gotham,307.95,212.4,70.2,1.56
2043-05-31,Winterfell,297.75,43.6,87.8,0.7
2043-05-31,Mystic Falls,297.15,238.6,80.1,1.68
2043-05-31,Eldoria,300.65,366.6,49.7,1.33
2043-05-31,Olympus,308.04999999999995,104.5,59.3,2.19
2043-05-31,Metropolis,295.04999999999995,34.6,58.1,0.85
2043-05-31,Arcadia,296.25,190.0,53.2,0.98
2043-05-31,Elysium,302.54999999999995,125.8,63.5,1.85
2043-05-31,Shangri-La,299.65,91.8,76.0,0.88
2043-05-31,Neverland,299.04999999999995,176.1,90.2,2.1
2043-05-31,Rivendell,309.15,162.1,92.9,0.92
2043-05-31,Starling City,295.45,417.1,92.0,1.91
2043-05-31,Atlantis,310.15,458.4,57.0,1.83
2043-05-31,Valhalla,297.35,308.2,52.6,2.05
2043-05-31,Starling City,295.45,417.1,92.0,1.91
2043-05-31,Eldoria,300.65,366.6,49.7,1.33
2043-05-31,Winterfell,297.75,43.6,87.8,0.7
2043-05-31,Hogsmeade,305.75,254.9,49.9,1.86
2043-05-31,Metropolis,295.04999999999995,34.6,58.1,0.85
2043-05-31,Gotham,307.95,212.4,70.2,1.56
2043-05-31,Rivendell,309.15,162.1,92.9,0.92
2043-05-31,Winterfell,297.75,43.6,87.8,0.7
2043-05-31,Starling City,295.45,417.1,92.0,1.91
2043-05-31,El Dorado,293.25,276.5,75.2,1.78
2043-05-31,Avalon,309.95,23.4,79.4,1.77
2043-06-01,Mystic Falls,297.15,238.6,80.1,1.68
2043-06-01,Atlantis,310.15,458.4,57.0,1.83
2043-06-01,Gotham,307.95,212.4,70.2,1.56
2043-06-01,Rivendell,309.15,162.1,92.9,0.92
2043-06-01,Winterfell,297.75,43.6,87.8,0.7
2043-06-01,Starling City,295.45,417.1,92.0,1.91
2043-06-01,Eldoria,300.65,366.6,49.7,1.33
2043-06-01,Olympus,308.04999999999995,104.5,59.3,2.19
2043-06-01,Olympus,308.04999999999995,104.5,59.3,2.19
2043-06-01,Hogsmeade,305.75,254.9,49.9,1.86
2043-06-01,Neverland,299.04999999999995,176.1,90.2,2.1
2043-06-01,Mystic Falls,297.15,238.6,80.1,1.68
2043-06-01,Avalon,309.95,23.4,79.4,1.77
2043-06-01,Hogsmeade,305.75,254.9,49.9,1.86
2043-06-01,Emerald City,311.15,423.9,86.0,0.58
2043-06-01,Narnia,305.04999999999995,51.5,78.7,1.52
2043-06-01,Dragonstone,310.25,330.5,58.5,0.75
2043-06-01,Wakanda,300.15,184.2,57.2,0.81
2043-06-01,Metropolis,295.04999999999995,34.6,58.1,0.85
2043-06-01,Arcadia,296.25,190.0,53.2,0.98
2043-06-01,Valhalla,297.35,308.2,52.6,2.05
2043-06-01,Shangri-La,299.65,91.8,76.0,0.88
2043-06-01,Dragonstone,310.25,330.5,58.5,0.75
2043-06-01,Asgard,303.45,86.6,77.0,1.27
2043-06-01,Pandora,310.25,278.5,84.6,1.13
2043-06-01,Zion,310.85,448.0,50.8,1.52
2043-06-01,El Dorado,293.25,276.5,75.2,1.78
2043-06-01,Rivendell,309.15,162.1,92.9,0.92
2043-06-01,Camelot,297.15,207.8,94.3,0.99
2043-06-01,Gotham,307.95,212.4,70.2,1.56
2043-06-01,Wakanda,300.15,184.2,57.2,0.81
2043-06-01,Shangri-La,299.65,91.8,76.0,0.88
2043-06-01,Elysium,302.54999999999995,125.8,63.5,1.85
2043-06-01,Arcadia,296.25,190.0,53.2,0.98
2043-06-01,Avalon,309.95,23.4,79.4,1.77
2043-06-01,Winterfell,297.75,43.6,87.8,0.7
2043-06-01,Starling City,295.45,417.1,92.0,1.91
2043-06-01,Eldoria,300.65,366.6,49.7,1.33
2043-06-01,Valhalla,297.35,308.2,52.6,2.05
2043-06-01,Elysium,302.54999999999995,125.8,63.5,1.85
2043-06-01,Atlantis,310.15,458.4,57.0,1.83
2043-06-01,Atlantis,310.15,458.4,57.0,1.83
2043-06-01,Metropolis,295.04999999999995,34.6,58.1,0.85
2043-06-01,Avalon,309.95,23.4,79.4,1.77
2043-06-01,Camelot,297.15,207.8,94.3,0.99
2043-06-01,El Dorado,293.25,276.5,75.2,1.78
2043-06-01,Zion,310.85,448.0,50.8,1.52
2043-06-01,Pandora,310.25,278.5,84.6,1.13
2043-06-01,Asgard,303.45,86.6,77.0,1.27
2043-06-01,Mystic Falls,297.15,238.6,80.1,1.68
2043-06-01,Wakanda,300.15,184.2,57.2,0.81
2043-06-01,Narnia,305.04999999999995,51.5,78.7,1.52
2043-06-01,Emerald City,311.15,423.9,86.0,0.58
2043-06-01,Neverland,299.04999999999995,176.1,90.2,2.1
2043-06-01,Winterfell,297.75,43.6,87.8,0.7
2043-06-01,Mystic Falls,297.15,238.6,80.1,1.68
2043-06-01,Asgard,303.45,86.6,77.0,1.27
2043-06-01,Gotham,307.95,212.4,70.2,1.56
2043-06-01,Dragonstone,310.25,330.5,58.5,0.75
2043-06-01,Pandora,310.25,278.5,84.6,1.13
2043-06-01,Wakanda,300.15,184.2,57.2,0.81
2043-06-01,El Dorado,293.25,276.5,75.2,1.78
2043-06-01,Narnia,305.04999999999995,51.5,78.7,1.52
2043-06-01,Eldoria,300.65,366.6,49.7,1.33
2043-06-01,Zion,310.85,448.0,50.8,1.52
2043-06-01,Wakanda,300.15,184.2,57.2,0.81
2043-06-01,Asgard,303.45,86.6,77.0,1.27
2043-06-01,Avalon,309.95,23.4,79.4,1.77
2043-06-01,Avalon,309.95,23.4,79.4,1.77
2043-06-01,El Dorado,293.25,276.5,75.2,1.78
2043-06-01,Starling City,295.45,417.1,92.0,1.91
2043-06-01,Winterfell,297.75,43.6,87.8,0.7
2043-06-01,Rivendell,309.15,162.1,92.9,0.92
2043-06-01,Olympus,308.04999999999995,104.5,59.3,2.19
2043-06-01,Gotham,307.95,212.4,70.2,1.56
2043-06-01,Mystic Falls,297.15,238.6,80.1,1.68
2043-06-01,Neverland,299.04999999999995,176.1,90.2,2.1
2043-06-01,Hogsmeade,305.75,254.9,49.9,1.86
2043-06-01,Emerald City,311.15,423.9,86.0,0.58
2043-06-01,Starling City,295.45,417.1,92.0,1.91
2043-06-01,Narnia,305.04999999999995,51.5,78.7,1.52
2043-06-01,Rivendell,309.15,162.1,92.9,0.92
2043-06-01,Asgard,303.45,86.6,77.0,1.27
2043-06-01,Valhalla,297.35,308.2,52.6,2.05
2043-06-01,Shangri-La,299.65,91.8,76.0,0.88
2043-06-01,Elysium,302.54999999999995,125.8,63.5,1.85
2043-06-01,Gotham,307.95,212.4,70.2,1.56
2043-06-01,Metropolis,295.04999999999995,34.6,58.1,0.85
2043-06-01,Olympus,308.04999999999995,104.5,59.3,2.19
2043-06-01,Eldoria,300.65,366.6,49.7,1.33
2043-06-01,Starling City,295.45,417.1,92.0,1.91
2043-06-01,El Dorado,293.25,276.5,75.2,1.78
2043-06-01,Arcadia,296.25,190.0,53.2,0.98
2043-06-01,Zion,310.85,448.0,50.8,1.52
